age,age_cat,score_text,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,c_jail_in,c_jail_out,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,sex_Male,c_charge_degree_M
37,25 - 45,Medium,13,-1.0,7,0,0,2013-12-31 04:20:51,2014-01-01 09:05:13,False,True,False,False,False,True,False
25,25 - 45,High,6,0.0,8,1,1,2014-04-06 02:30:39,2014-04-06 07:45:48,False,True,False,False,False,True,False
38,25 - 45,Low,5,-1.0,4,0,0,2013-11-30 11:15:26,2013-12-06 02:02:27,False,False,False,False,False,True,True
28,25 - 45,Low,2,-1.0,1,0,0,2013-02-12 03:30:44,2013-02-13 08:00:37,False,True,False,False,False,True,True
37,25 - 45,Low,2,-1.0,3,0,0,2014-02-10 05:10:21,2014-02-11 08:51:53,False,False,True,False,False,True,True
35,25 - 45,Medium,0,-1.0,7,0,0,2013-01-18 07:51:52,2013-01-19 07:34:56,False,False,True,False,False,True,False
43,25 - 45,Medium,4,0.0,5,1,1,2014-05-22 04:41:27,2014-05-23 03:56:30,False,False,False,False,False,True,True
23,Less than 25,Medium,0,-1.0,7,0,0,2013-05-09 10:04:43,2013-05-10 08:01:13,False,False,False,False,False,True,True
37,25 - 45,High,17,-1.0,9,0,0,2013-05-11 12:13:17,2013-06-26 04:02:19,False,False,False,False,False,True,True
30,25 - 45,Low,3,-1.0,4,0,0,2013-03-26 09:34:36,2013-03-27 01:22:00,False,True,False,False,False,True,True
29,25 - 45,Low,0,-1.0,2,0,0,2013-11-11 02:32:59,2013-11-12 08:34:16,False,False,False,False,True,True,False
71,Greater than 45,Low,1,-28.0,1,0,0,2013-05-28 10:34:00,2013-06-01 09:54:23,False,True,False,False,False,True,True
22,Less than 25,Low,0,-1.0,3,0,0,2013-05-09 01:18:03,2013-05-09 07:50:08,False,False,True,False,False,True,False
29,25 - 45,Low,0,-2.0,2,1,1,2013-08-18 03:04:45,2013-08-19 06:39:02,False,False,True,False,False,False,True
68,Greater than 45,Low,2,0.0,4,0,0,2013-12-20 03:05:36,2013-12-20 08:39:18,False,False,False,False,False,True,False
30,25 - 45,Low,0,-1.0,1,0,0,2014-01-02 01:34:35,2014-01-03 01:49:26,False,False,True,False,False,True,True
27,25 - 45,Low,0,-2.0,3,1,1,2013-01-08 07:18:36,2013-01-09 01:34:00,False,False,False,False,False,False,False
26,25 - 45,Low,5,-1.0,3,0,0,2013-04-18 07:25:19,2013-04-19 01:04:18,False,False,True,False,False,True,False
56,Greater than 45,Low,1,-1.0,2,0,0,2013-10-29 08:23:19,2013-10-30 06:28:18,False,False,False,False,False,True,False
43,25 - 45,Low,1,-1.0,1,0,0,2013-01-24 03:43:22,2013-01-25 09:12:10,False,True,False,False,False,True,True
24,Less than 25,Medium,0,-1.0,5,0,0,2013-11-20 06:49:02,2013-11-21 07:48:03,False,True,False,False,False,False,True
53,Greater than 45,Low,0,-1.0,1,0,0,2013-12-08 05:37:02,2013-12-09 02:01:16,False,True,False,False,False,False,True
30,25 - 45,Medium,4,-1.0,5,0,0,2013-10-19 07:52:55,2013-10-20 08:37:47,False,False,False,False,False,False,False
28,25 - 45,Low,4,-1.0,4,0,0,2013-08-08 07:17:53,2013-08-09 08:35:26,False,False,False,False,False,True,False
30,25 - 45,Low,0,0.0,4,0,0,2013-05-04 12:45:31,2013-05-06 08:53:01,False,True,False,False,False,True,False
25,25 - 45,Low,4,-1.0,4,0,0,2013-01-09 02:20:36,2013-07-11 06:30:31,False,True,False,False,False,True,False
23,Less than 25,Low,0,-1.0,3,0,0,2013-09-08 01:03:31,2013-09-08 02:03:07,False,False,True,False,False,True,False
36,25 - 45,Low,2,-4.0,2,0,0,2013-02-25 02:38:41,2013-02-25 08:51:02,False,False,False,False,False,True,True
28,25 - 45,Low,0,-1.0,2,0,0,2013-12-01 11:59:34,2013-12-02 09:37:16,False,True,False,False,False,False,False
43,25 - 45,Low,0,-1.0,1,0,0,2013-02-10 02:39:21,2013-02-11 04:05:45,False,True,False,False,False,False,True
22,Less than 25,High,0,-1.0,8,0,0,2013-12-04 07:09:34,2013-12-05 09:19:46,False,False,False,False,False,False,False
26,25 - 45,Medium,7,-19.0,7,0,0,2013-11-07 09:49:10,2013-11-26 12:03:33,False,False,False,False,False,True,False
29,25 - 45,Medium,3,-1.0,6,0,0,2013-05-10 05:06:24,2013-11-04 03:54:40,False,False,False,False,True,True,False
64,Greater than 45,Medium,13,-28.0,6,0,0,2013-08-20 04:49:05,2013-08-21 07:35:28,False,False,False,False,False,True,True
34,25 - 45,High,0,-1.0,8,1,1,2014-09-26 02:13:08,2014-10-29 10:16:27,False,False,False,False,False,True,False
24,Less than 25,Low,1,-23.0,4,0,0,2013-11-26 11:09:43,2013-11-28 12:59:40,False,True,False,False,False,True,False
27,25 - 45,Low,0,-1.0,2,0,0,2013-09-04 11:06:07,2013-09-05 07:54:41,False,False,True,False,False,True,True
46,Greater than 45,Low,0,0.0,1,0,0,2013-02-13 01:58:51,2013-02-13 07:54:38,False,True,False,False,False,True,True
41,25 - 45,Low,0,-1.0,1,0,0,2013-08-05 05:06:05,2013-08-09 03:55:02,False,True,False,False,False,True,False
38,25 - 45,Low,1,-1.0,1,1,1,2014-06-12 07:29:49,2014-06-13 01:45:37,False,True,False,False,False,True,True
25,25 - 45,Medium,2,0.0,6,1,0,2013-02-22 01:53:57,2013-02-22 09:26:25,False,True,False,False,False,True,False
22,Less than 25,High,11,0.0,10,1,1,2014-12-10 01:21:36,2014-12-10 01:26:52,False,False,False,False,False,True,False
28,25 - 45,High,5,-1.0,10,0,0,2013-09-10 04:03:57,2013-09-11 08:05:58,False,False,False,False,False,True,False
25,25 - 45,Low,1,0.0,3,0,0,2013-04-01 01:23:05,2013-04-01 02:19:10,False,False,False,False,False,True,True
35,25 - 45,Low,5,-1.0,3,0,0,2013-11-19 12:43:57,2013-11-20 09:48:47,False,False,False,False,False,False,False
48,Greater than 45,Low,0,-1.0,2,0,0,2013-05-24 08:33:21,2013-05-26 07:23:38,False,True,False,False,False,False,False
20,Less than 25,Low,1,-1.0,3,0,0,2014-01-28 12:49:23,2014-01-29 10:42:36,False,False,False,False,False,True,False
34,25 - 45,High,10,-1.0,9,1,1,2013-03-17 08:10:17,2013-03-18 02:41:05,False,False,False,False,False,True,False
26,25 - 45,Low,2,0.0,4,0,0,2013-01-10 12:22:27,2013-01-12 02:52:10,False,True,False,False,False,True,False
31,25 - 45,Low,0,0.0,3,0,0,2014-02-17 12:34:37,2014-02-17 09:33:27,False,False,False,False,False,False,False
30,25 - 45,Medium,0,0.0,5,0,0,2013-03-14 02:57:45,2013-03-15 06:01:08,False,True,False,False,False,False,False
35,25 - 45,High,12,-1.0,9,0,0,2014-02-10 02:02:43,2014-02-20 10:54:05,False,False,True,False,False,True,False
29,25 - 45,Medium,0,0.0,7,0,0,2013-10-01 01:08:10,2013-10-01 08:58:30,False,False,False,False,False,True,False
37,25 - 45,Medium,8,-1.0,5,1,0,2013-01-13 05:05:40,2013-01-27 09:09:14,False,False,False,False,False,True,False
53,Greater than 45,Low,2,-2.0,1,0,0,2013-05-01 05:14:23,2013-05-02 05:04:15,False,True,False,False,False,True,False
22,Less than 25,Medium,0,-1.0,6,0,0,2013-03-04 08:02:42,2013-03-05 09:56:34,False,True,False,False,False,True,False
58,Greater than 45,Low,1,-2.0,1,0,0,2014-03-03 02:58:09,2014-03-05 04:31:06,False,False,True,False,False,True,True
24,Less than 25,Low,0,0.0,3,0,0,2013-01-14 03:09:07,2013-01-14 06:34:18,False,False,False,False,True,True,True
21,Less than 25,Medium,0,-1.0,7,0,0,2013-03-23 10:29:29,2013-03-24 10:53:35,False,True,False,False,False,True,True
35,25 - 45,High,13,0.0,8,0,0,2013-03-13 01:13:54,2013-03-15 10:13:46,False,False,False,False,False,False,False
21,Less than 25,Low,0,-5.0,3,0,0,2013-02-14 06:57:35,2013-02-15 04:33:41,False,False,True,False,False,True,False
33,25 - 45,Low,0,-1.0,1,0,0,2014-03-19 08:34:38,2014-03-20 10:14:22,False,False,False,False,False,False,True
47,Greater than 45,Low,4,0.0,3,0,0,2013-03-30 03:56:44,2013-03-30 07:56:58,False,False,False,False,False,True,False
32,25 - 45,Medium,5,-1.0,5,1,1,2013-02-21 03:26:24,2013-02-22 01:32:44,False,True,False,False,False,True,False
39,25 - 45,Low,3,-1.0,1,1,1,2013-02-06 07:58:18,2013-02-07 10:26:20,False,True,False,False,False,True,False
34,25 - 45,Medium,10,-1.0,7,0,0,2013-02-05 05:25:18,2013-02-06 07:15:25,False,False,False,False,False,True,False
54,Greater than 45,Low,2,-1.0,1,0,0,2013-08-28 02:23:37,2014-03-04 11:31:17,False,False,True,False,False,True,False
44,25 - 45,Low,0,-2.0,1,0,0,2013-08-18 03:23:05,2013-08-19 06:27:00,False,False,True,False,False,False,True
53,Greater than 45,Low,1,-2.0,1,0,0,2014-02-08 04:19:13,2014-02-09 07:31:52,False,True,False,False,False,True,True
21,Less than 25,Medium,1,-21.0,6,0,0,2013-11-25 09:39:37,2013-11-26 02:01:43,False,True,False,False,False,True,True
34,25 - 45,Low,1,-1.0,2,0,0,2013-09-20 07:19:58,2013-09-21 08:53:51,False,False,False,False,False,True,False
26,25 - 45,Low,2,-1.0,2,0,0,2013-04-01 11:49:53,2013-04-02 12:59:44,False,False,False,False,False,True,False
30,25 - 45,Low,2,-1.0,1,0,0,2013-02-01 07:57:47,2013-02-02 08:53:50,False,False,False,False,True,True,False
35,25 - 45,Low,2,0.0,2,1,1,2013-08-27 01:13:03,2013-09-30 06:47:08,False,True,False,False,False,True,True
35,25 - 45,Medium,17,-1.0,7,1,1,2013-02-02 01:30:39,2013-02-04 03:00:27,False,False,False,False,False,True,True
27,25 - 45,Low,0,-1.0,2,0,0,2014-01-08 04:06:52,2014-01-09 06:22:32,False,True,False,False,False,False,False
32,25 - 45,Low,1,0.0,3,0,0,2014-02-25 04:17:29,2014-02-25 08:55:45,False,False,True,False,False,True,False
35,25 - 45,High,0,-1.0,8,1,1,2013-02-07 11:05:34,2013-02-09 04:44:20,False,False,False,False,False,True,True
27,25 - 45,Medium,17,0.0,7,1,1,2013-03-20 06:06:03,2013-03-21 09:33:58,False,False,False,False,False,True,False
54,Greater than 45,Medium,12,0.0,5,1,1,2014-06-30 04:03:25,2014-10-26 04:37:21,False,False,False,False,False,True,True
51,Greater than 45,Low,0,0.0,1,0,0,2013-02-04 02:44:33,2013-03-11 09:01:18,False,True,False,False,False,True,False
52,Greater than 45,Low,2,-1.0,1,0,0,2013-10-17 07:46:29,2013-10-18 07:52:25,False,False,False,False,True,True,False
37,25 - 45,High,0,-1.0,8,0,0,2013-04-20 07:10:10,2013-04-21 07:06:20,False,False,False,False,False,True,False
40,25 - 45,Low,0,0.0,2,0,0,2013-08-10 12:52:53,2013-08-10 09:20:05,False,True,False,False,False,True,True
52,Greater than 45,Medium,7,-1.0,5,1,0,2013-01-26 11:27:48,2013-07-27 05:42:20,False,False,False,False,False,True,False
25,25 - 45,High,5,-1.0,8,0,0,2013-02-07 03:54:36,2013-03-14 07:25:50,False,False,False,False,False,True,False
41,25 - 45,Low,3,-1.0,1,0,0,2013-04-13 07:21:37,2013-04-14 02:55:27,False,True,False,False,False,True,True
47,Greater than 45,High,20,-1.0,9,0,0,2014-02-02 11:48:26,2014-02-04 03:57:20,False,False,False,False,False,True,False
29,25 - 45,Medium,2,-1.0,5,0,0,2013-04-04 11:24:09,2013-04-06 08:01:53,False,False,False,False,False,True,False
21,Less than 25,Low,0,-1.0,3,1,1,2014-03-25 03:55:09,2014-03-27 03:42:00,False,True,False,False,False,True,False
24,Less than 25,Medium,1,0.0,5,1,1,2013-08-12 03:10:53,2013-08-12 08:45:43,False,False,False,False,False,False,True
38,25 - 45,Low,0,-1.0,1,0,0,2013-05-13 02:11:53,2013-05-14 04:30:04,False,False,True,False,False,True,True
34,25 - 45,Low,2,-1.0,3,0,0,2013-01-25 06:05:27,2013-01-26 09:13:23,False,True,False,False,False,False,False
39,25 - 45,Low,1,-1.0,4,0,0,2014-02-10 10:59:01,2014-02-14 09:09:06,False,True,False,False,False,True,True
45,Greater than 45,Medium,20,-1.0,7,1,0,2013-02-04 07:35:17,2013-03-23 05:13:19,False,False,False,False,False,True,True
42,25 - 45,Low,0,-1.0,1,0,0,2013-11-19 08:34:22,2013-11-20 09:27:32,False,True,False,False,False,True,False
34,25 - 45,Medium,5,0.0,6,0,0,2013-08-09 01:05:06,2013-08-09 08:05:00,False,False,False,False,False,True,False
22,Less than 25,Low,0,-1.0,3,0,0,2014-02-04 01:35:10,2014-02-13 10:41:37,False,False,False,False,False,True,False
24,Less than 25,High,0,-1.0,10,0,0,2013-10-24 01:30:17,2013-10-24 09:21:19,False,True,False,False,False,False,True
24,Less than 25,Medium,0,-1.0,6,0,0,2014-03-21 10:17:24,2014-03-22 10:10:59,False,False,False,False,True,True,False
26,25 - 45,Medium,0,-1.0,7,0,0,2013-02-14 12:24:49,2013-02-15 07:56:24,False,False,False,False,True,True,False
25,25 - 45,Medium,0,0.0,5,0,0,2013-04-20 02:39:55,2013-04-20 07:15:12,False,True,False,False,False,True,False
24,Less than 25,High,8,0.0,8,0,0,2013-04-25 02:04:02,2013-04-25 01:19:35,False,False,True,False,False,True,False
41,25 - 45,Low,1,-4.0,1,0,0,2013-05-31 11:16:29,2013-06-01 08:01:12,False,False,True,False,False,True,True
66,Greater than 45,Low,1,-1.0,1,0,0,2013-09-19 10:18:25,2013-09-20 08:42:02,False,True,False,False,False,True,False
30,25 - 45,Low,1,0.0,2,0,0,2013-03-31 04:29:09,2013-03-31 07:30:43,False,True,False,False,False,False,False
33,25 - 45,Low,0,-1.0,2,0,0,2013-04-18 03:40:20,2013-06-11 01:18:17,False,True,False,False,False,True,False
27,25 - 45,Low,1,-3.0,2,0,0,2013-11-01 07:50:16,2013-11-04 10:41:00,False,False,False,False,False,True,False
35,25 - 45,Low,2,-1.0,1,0,0,2013-12-08 06:16:15,2013-12-09 01:38:42,False,True,False,False,False,True,True
22,Less than 25,Medium,0,0.0,7,0,0,2013-08-24 02:29:37,2013-08-24 08:38:38,False,False,False,False,False,False,False
25,25 - 45,Low,0,0.0,3,0,0,2013-12-08 01:39:45,2013-12-08 01:45:29,False,True,False,False,False,True,False
22,Less than 25,High,3,0.0,9,0,0,2013-04-04 07:34:43,2014-02-21 10:11:50,False,False,False,False,False,True,False
28,25 - 45,Low,0,-1.0,3,1,1,2013-03-17 06:10:24,2013-03-19 11:32:14,False,False,False,False,False,False,False
40,25 - 45,Low,2,-1.0,1,0,0,2013-02-14 09:23:00,2013-02-15 12:12:17,False,False,False,False,False,False,False
46,Greater than 45,Low,0,-1.0,1,0,0,2013-02-26 07:01:42,2013-02-27 07:50:29,False,False,False,False,False,True,False
38,25 - 45,Low,1,-1.0,1,0,0,2013-12-20 07:46:00,2013-12-24 12:11:14,False,False,True,False,False,True,False
24,Less than 25,Low,1,0.0,2,1,1,2013-01-22 12:22:03,2013-01-22 01:49:40,False,False,False,False,False,True,True
21,Less than 25,Medium,0,-1.0,5,0,0,2013-12-11 11:08:04,2013-12-12 08:41:41,False,False,False,False,False,True,False
60,Greater than 45,Low,1,-1.0,1,0,0,2013-12-21 09:55:31,2013-12-22 01:18:00,False,False,False,False,False,True,False
36,25 - 45,Low,4,-13.0,2,0,0,2014-01-31 07:43:56,2014-02-01 01:57:00,False,False,False,False,False,False,False
20,Less than 25,Low,0,-1.0,4,0,0,2014-02-10 07:08:16,2014-02-11 11:50:51,False,False,False,False,False,False,False
25,25 - 45,Low,0,-1.0,3,0,0,2013-12-16 06:31:26,2013-12-18 05:45:00,False,True,False,False,False,False,True
21,Less than 25,Medium,1,-1.0,5,1,1,2013-10-30 04:56:29,2013-11-10 09:03:31,False,False,False,False,False,True,False
57,Greater than 45,Low,0,-5.0,1,0,0,2013-02-22 09:42:37,2013-02-23 07:56:35,False,True,False,False,False,False,True
43,25 - 45,Medium,5,-1.0,5,0,0,2013-03-29 11:13:36,2013-03-30 04:31:13,False,True,False,False,False,True,False
49,Greater than 45,Low,4,-1.0,1,0,0,2013-08-26 09:16:39,2013-08-27 06:57:19,False,False,False,False,False,True,True
53,Greater than 45,Low,0,0.0,1,0,0,2013-11-18 04:04:43,2013-11-18 02:15:16,False,True,False,False,False,True,True
29,25 - 45,Low,0,-1.0,2,0,0,2013-10-18 10:11:46,2013-12-30 06:13:11,False,False,False,False,False,True,False
30,25 - 45,Low,5,-1.0,4,1,1,2013-01-29 08:02:14,2013-01-30 09:05:26,False,False,False,False,False,True,False
29,25 - 45,High,0,-1.0,9,0,0,2013-11-16 08:17:51,2013-11-17 08:20:01,False,False,False,False,False,True,False
22,Less than 25,Low,0,-2.0,4,0,0,2013-12-07 01:04:19,2013-12-07 02:19:36,False,True,False,False,False,True,False
43,25 - 45,Low,0,0.0,1,0,0,2013-02-20 01:44:52,2013-02-20 06:58:59,False,True,False,False,False,True,True
48,Greater than 45,Low,0,-1.0,1,0,0,2013-01-12 06:40:25,2013-01-13 09:03:52,False,False,False,False,False,True,False
43,25 - 45,Low,1,-1.0,1,0,0,2013-09-26 07:30:58,2013-09-27 07:56:36,False,True,False,False,False,True,True
26,25 - 45,Low,1,-1.0,1,0,0,2013-09-08 08:06:42,2013-10-10 10:15:22,False,False,False,False,False,True,True
25,25 - 45,Low,0,-1.0,2,0,0,2014-02-04 05:25:58,2014-02-04 08:29:26,False,True,False,False,False,True,True
29,25 - 45,Low,2,-1.0,4,0,0,2013-05-07 03:17:19,2013-05-10 09:37:44,False,False,False,False,False,True,True
62,Greater than 45,Low,2,-4.0,1,0,0,2013-01-12 01:16:30,2013-01-15 07:17:11,False,True,False,False,False,True,False
24,Less than 25,Low,1,-1.0,2,0,0,2014-01-02 08:32:23,2014-01-03 01:34:37,False,False,False,False,False,True,False
35,25 - 45,Low,2,-1.0,2,0,0,2013-04-16 01:34:39,2013-04-17 06:59:17,False,False,False,False,False,False,False
41,25 - 45,Low,0,-1.0,1,0,0,2014-01-30 06:22:27,2014-01-31 10:00:17,False,False,True,False,False,False,False
24,Less than 25,Low,1,-1.0,3,1,1,2014-08-24 05:19:36,2014-08-25 01:11:27,False,False,False,False,False,True,False
51,Greater than 45,Low,1,-1.0,1,0,0,2013-12-26 04:15:54,2013-12-27 07:50:46,False,False,True,False,False,True,True
39,25 - 45,Medium,0,-1.0,5,0,0,2013-01-06 10:10:12,2013-01-08 05:21:24,False,True,False,False,False,True,True
25,25 - 45,Low,4,-1.0,3,1,1,2014-11-18 07:32:19,2014-11-27 08:30:00,False,False,False,False,False,True,True
36,25 - 45,Low,2,-17.0,1,0,0,2013-03-23 03:00:12,2013-03-24 02:12:19,False,True,False,False,False,True,True
33,25 - 45,Medium,0,0.0,6,1,1,2013-04-19 03:25:56,2013-04-19 07:26:13,False,True,False,False,False,True,False
20,Less than 25,High,0,0.0,10,1,1,2014-11-22 04:56:51,2014-11-22 08:49:03,False,False,False,False,False,True,False
20,Less than 25,Low,0,0.0,4,0,0,2013-11-23 05:18:46,2013-11-23 09:23:39,False,True,False,False,False,False,False
37,25 - 45,Low,4,-1.0,3,0,0,2013-03-29 01:17:49,2013-03-30 08:27:14,False,False,False,False,False,True,False
23,Less than 25,High,4,-27.0,9,0,0,2013-08-24 04:52:55,2013-09-20 11:57:40,False,False,True,False,False,True,False
49,Greater than 45,Low,0,-1.0,1,0,0,2013-05-09 09:53:21,2013-05-10 10:01:06,False,False,False,False,True,False,True
40,25 - 45,Low,0,0.0,2,0,0,2013-08-23 04:51:28,2013-08-23 07:18:31,False,True,False,False,False,False,False
40,25 - 45,High,0,-1.0,8,1,1,2014-11-19 03:55:33,2014-12-19 01:16:35,False,True,False,False,False,True,True
35,25 - 45,Low,1,-1.0,2,0,0,2013-05-28 03:54:12,2013-05-29 04:20:25,False,True,False,False,False,True,False
21,Less than 25,Medium,0,-1.0,5,0,0,2013-05-13 07:56:26,2013-05-15 01:24:31,False,False,False,False,False,True,False
27,25 - 45,Medium,1,-1.0,5,0,0,2014-03-18 07:44:35,2014-03-20 12:10:34,False,False,False,False,False,True,True
60,Greater than 45,Medium,0,0.0,7,0,0,2013-03-20 03:59:30,2013-04-02 11:35:13,False,True,False,False,False,False,False
30,25 - 45,Low,0,-1.0,1,0,0,2014-03-03 02:22:21,2014-03-04 10:10:53,False,False,False,False,False,True,False
32,25 - 45,Medium,6,0.0,7,0,0,2014-02-06 04:39:20,2014-02-06 08:49:20,False,True,False,False,False,True,True
28,25 - 45,Medium,9,-1.0,5,0,0,2013-08-15 12:50:23,2013-08-17 04:14:04,False,False,False,False,False,True,True
22,Less than 25,Medium,1,-1.0,7,0,0,2013-05-15 10:31:31,2014-01-07 05:52:28,False,True,False,False,False,True,False
77,Greater than 45,Low,0,0.0,1,0,0,2013-10-02 02:55:47,2013-10-02 01:23:59,False,False,False,False,False,True,True
34,25 - 45,Low,5,-1.0,3,1,0,2013-04-16 01:11:17,2013-04-17 05:45:35,False,False,False,False,False,False,False
26,25 - 45,Low,5,-1.0,4,0,0,2013-03-26 06:03:04,2013-03-29 04:56:00,False,False,False,False,False,True,False
23,Less than 25,Low,0,-1.0,4,0,0,2013-02-08 06:33:18,2013-02-11 08:47:47,False,False,False,False,False,True,False
28,25 - 45,Low,0,0.0,2,0,0,2013-04-24 12:33:13,2013-04-24 08:20:16,False,True,False,False,False,True,False
29,25 - 45,Medium,0,0.0,6,0,0,2013-04-13 07:45:58,2013-04-14 07:39:52,False,False,False,False,False,True,True
23,Less than 25,Medium,0,0.0,5,0,0,2014-01-17 12:26:03,2014-02-18 12:46:42,False,False,False,False,False,True,True
31,25 - 45,Low,0,-1.0,3,0,0,2013-02-18 02:32:16,2013-02-19 06:53:35,False,False,False,False,True,True,True
39,25 - 45,Medium,0,-2.0,6,0,0,2013-06-18 07:12:57,2013-06-19 06:12:35,False,True,False,False,False,False,True
20,Less than 25,Medium,0,-1.0,6,0,0,2014-02-01 09:21:02,2014-02-02 07:48:18,False,False,False,False,False,True,False
45,Greater than 45,Low,2,-1.0,1,0,0,2013-02-24 11:48:29,2013-02-25 06:52:51,False,True,False,False,False,True,False
22,Less than 25,Low,0,-1.0,3,0,0,2013-04-29 09:03:27,2013-04-30 01:01:44,False,False,True,False,False,True,True
26,25 - 45,High,6,0.0,8,0,0,2013-05-26 03:26:17,2013-06-05 10:17:58,False,False,False,False,False,True,True
45,Greater than 45,High,38,-1.0,8,1,1,2014-07-05 06:23:46,2014-11-03 09:34:22,False,False,False,False,False,True,False
29,25 - 45,Low,0,0.0,2,0,0,2013-10-14 05:56:17,2013-10-14 02:00:55,False,False,True,False,False,True,False
42,25 - 45,Low,0,0.0,1,0,0,2013-03-25 12:03:45,2013-03-25 09:43:32,False,False,False,False,False,True,True
28,25 - 45,Low,3,-1.0,3,0,0,2013-05-21 07:48:21,2013-07-11 02:10:57,False,True,False,False,False,True,False
29,25 - 45,High,8,0.0,9,1,1,2013-05-16 02:40:09,2013-05-17 08:22:55,False,False,False,False,False,True,True
24,Less than 25,Medium,0,-1.0,6,0,0,2013-10-19 07:55:40,2013-10-20 08:37:38,False,False,False,False,False,False,True
47,Greater than 45,Low,0,0.0,1,0,0,2013-08-25 04:06:09,2013-08-26 07:32:33,False,False,True,False,False,False,True
33,25 - 45,Low,3,0.0,3,0,0,2013-12-22 01:14:52,2013-12-22 07:48:32,False,True,False,False,False,True,True
29,25 - 45,High,1,-1.0,10,0,0,2013-03-18 01:24:18,2013-03-29 06:02:35,False,True,False,False,False,True,True
28,25 - 45,Medium,5,-1.0,5,1,1,2013-10-11 10:21:51,2014-03-31 09:15:58,False,False,False,False,False,True,False
41,25 - 45,Low,7,-2.0,3,1,0,2013-03-22 10:17:54,2013-03-24 02:12:36,False,False,False,False,False,True,True
47,Greater than 45,Low,0,-1.0,1,0,0,2014-02-11 08:50:50,2014-02-12 08:19:27,False,True,False,False,False,True,True
