age,age_cat,score_text,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,c_jail_in,c_jail_out,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,sex_Male,c_charge_degree_M
36,25 - 45,Medium,1,-1.0,5,0,0,2013-12-15 10:34:57,2013-12-19 10:27:31,False,False,True,False,False,True,True
25,25 - 45,Medium,6,-1.0,7,1,1,2013-02-14 05:35:38,2013-03-26 05:01:11,False,False,True,False,False,True,True
23,Less than 25,Medium,0,-1.0,5,0,0,2013-04-06 09:06:58,2013-04-10 05:44:03,False,False,False,False,False,True,False
29,25 - 45,Medium,2,-1.0,5,0,0,2013-04-04 11:24:09,2013-04-06 08:01:53,False,False,False,False,False,True,False
31,25 - 45,Low,3,0.0,3,1,1,2013-03-30 01:04:10,2013-03-30 08:35:32,False,True,False,False,False,True,True
23,Less than 25,Low,0,-1.0,4,0,0,2013-02-08 06:33:18,2013-02-11 08:47:47,False,False,False,False,False,True,False
40,25 - 45,Medium,4,0.0,7,0,0,2013-09-27 01:04:37,2013-09-28 04:31:01,False,True,False,False,False,True,False
35,25 - 45,Medium,10,-28.0,6,1,1,2014-11-04 09:02:02,2014-11-27 04:39:03,False,False,False,False,False,True,False
20,Less than 25,High,1,-1.0,10,1,1,2014-06-16 06:35:11,2014-10-03 07:02:27,False,False,False,False,False,True,False
54,Greater than 45,Low,8,0.0,1,1,1,2014-07-20 12:05:31,2014-07-20 09:40:53,False,False,False,False,False,True,False
32,25 - 45,Low,2,-1.0,2,0,0,2013-12-16 07:09:57,2013-12-17 03:07:16,False,True,False,False,False,True,False
26,25 - 45,Medium,0,-1.0,5,1,1,2013-05-09 11:25:27,2013-05-10 01:21:51,False,False,False,False,True,True,False
23,Less than 25,Low,0,-1.0,4,1,0,2013-01-30 10:25:05,2013-02-01 02:10:14,False,False,False,False,False,False,True
61,Greater than 45,Low,20,-1.0,2,1,1,2013-01-14 09:38:02,2013-02-14 02:10:23,False,False,False,False,False,True,True
28,25 - 45,Low,0,-1.0,4,1,1,2013-08-23 04:46:57,2013-08-24 02:25:28,False,True,False,False,False,False,False
22,Less than 25,High,1,0.0,9,1,1,2013-02-23 02:35:50,2013-06-06 09:50:22,False,False,False,False,False,True,False
38,25 - 45,High,17,-1.0,10,0,0,2013-08-17 04:00:03,2014-02-13 10:28:00,False,True,False,False,False,True,False
56,Greater than 45,Low,0,-1.0,1,0,0,2014-03-02 03:51:04,2014-03-03 07:47:20,False,True,False,False,False,True,False
40,25 - 45,Medium,8,-1.0,7,1,1,2013-12-13 03:49:59,2014-01-22 08:33:50,False,False,False,False,True,True,False
66,Greater than 45,High,11,-1.0,8,1,1,2013-12-13 10:22:46,2013-12-19 05:57:53,False,False,False,False,False,False,False
21,Less than 25,Medium,1,-1.0,5,1,1,2013-02-15 11:10:37,2013-02-16 01:18:11,False,False,True,False,False,True,True
55,Greater than 45,Low,2,-1.0,1,0,0,2013-04-02 11:56:46,2013-04-04 10:21:45,False,True,False,False,False,True,False
41,25 - 45,Medium,8,-29.0,6,1,1,2013-10-29 05:23:04,2013-10-30 01:58:40,False,False,False,False,False,True,False
25,25 - 45,Medium,3,-1.0,7,0,0,2013-03-11 05:03:58,2013-03-12 10:19:28,False,False,False,False,False,True,False
23,Less than 25,High,3,-1.0,9,0,0,2013-01-30 10:05:42,2013-03-05 01:14:58,False,False,False,False,False,True,False
47,Greater than 45,Low,0,-6.0,3,1,1,2013-12-05 05:51:54,2013-12-09 10:02:46,False,True,False,False,False,False,True
34,25 - 45,Low,1,-10.0,1,0,0,2013-11-04 10:25:43,2013-11-06 11:22:12,True,False,False,False,False,False,False
22,Less than 25,Medium,1,-12.0,6,0,0,2013-08-03 12:26:02,2013-08-15 10:46:30,False,True,False,False,False,True,False
22,Less than 25,Medium,1,-1.0,6,0,0,2013-01-14 04:29:03,2013-01-15 01:53:43,False,True,False,False,False,True,False
21,Less than 25,Low,3,-1.0,2,1,1,2014-11-11 09:06:05,2014-11-12 01:13:40,False,False,False,False,True,True,False
35,25 - 45,Low,0,-1.0,1,0,0,2014-03-02 08:33:08,2014-03-03 09:10:46,False,True,False,False,False,True,True
36,25 - 45,Low,1,-1.0,2,0,0,2013-05-05 07:03:21,2013-05-06 09:22:37,False,False,False,False,False,False,True
27,25 - 45,Medium,1,-1.0,7,1,1,2013-01-13 09:36:17,2013-01-15 10:41:24,False,False,True,False,False,True,False
31,25 - 45,Medium,9,-1.0,6,1,1,2013-10-31 03:30:04,2015-02-13 05:06:48,False,True,False,False,False,True,False
29,25 - 45,Low,0,0.0,4,0,0,2013-03-13 02:31:11,2013-03-13 08:19:46,False,False,False,False,False,True,False
40,25 - 45,High,15,-1.0,9,1,1,2013-02-01 05:27:23,2013-04-14 11:31:39,False,False,False,False,False,True,False
39,25 - 45,Low,0,-1.0,1,0,0,2013-03-11 10:17:29,2013-03-12 07:59:36,False,False,False,False,True,True,False
53,Greater than 45,Low,0,-1.0,1,0,0,2014-02-02 01:42:38,2014-02-03 01:14:46,False,False,False,False,True,True,True
59,Greater than 45,Low,0,-2.0,1,0,0,2013-10-09 09:01:32,2013-10-10 07:57:22,False,True,False,False,False,False,True
25,25 - 45,Medium,6,-1.0,7,1,1,2014-09-30 08:47:42,2014-10-02 08:08:10,False,False,False,False,False,True,True
28,25 - 45,High,7,-1.0,9,1,1,2013-04-30 05:18:55,2013-05-01 09:47:05,False,True,False,False,False,True,False
33,25 - 45,Low,0,-1.0,1,0,0,2013-05-06 11:44:29,2013-05-07 01:25:39,False,False,False,False,False,True,False
29,25 - 45,Low,0,0.0,4,0,0,2013-04-24 04:28:24,2013-04-24 08:20:12,False,False,False,False,False,True,False
30,25 - 45,Low,2,0.0,1,1,1,2014-12-19 04:46:47,2014-12-20 08:52:23,False,True,False,False,False,False,True
34,25 - 45,Medium,10,-1.0,7,0,0,2013-02-05 05:25:18,2013-02-06 07:15:25,False,False,False,False,False,True,False
50,Greater than 45,Low,7,-1.0,4,0,0,2013-12-11 07:36:50,2013-12-12 09:27:58,False,False,False,False,False,False,True
37,25 - 45,High,18,-1.0,9,0,0,2013-03-25 05:57:23,2013-03-26 07:50:11,False,False,False,False,False,True,True
23,Less than 25,High,0,-1.0,9,1,1,2013-12-01 11:49:20,2013-12-02 09:10:03,False,True,False,False,False,True,False
32,25 - 45,Low,5,0.0,1,0,0,2013-12-01 12:02:58,2013-12-01 09:53:20,False,False,False,False,False,False,False
27,25 - 45,Medium,0,-1.0,5,0,0,2013-04-18 10:25:11,2013-04-19 07:26:45,False,True,False,False,False,True,False
50,Greater than 45,Low,8,-14.0,2,0,0,2013-03-15 12:34:40,2013-03-27 09:11:27,False,True,False,False,False,True,False
30,25 - 45,Low,0,-1.0,1,0,0,2013-10-28 04:30:30,2013-10-30 09:15:16,False,False,False,False,False,True,False
26,25 - 45,High,7,0.0,8,1,1,2013-01-12 04:53:07,2013-01-12 07:28:51,False,True,False,False,False,True,False
22,Less than 25,Low,1,-1.0,3,0,0,2013-12-30 10:48:07,2013-12-31 09:49:50,False,True,False,False,False,False,False
74,Greater than 45,Low,2,-1.0,1,0,0,2013-03-06 11:28:06,2013-03-16 01:41:01,False,True,False,False,False,True,False
46,Greater than 45,Medium,5,0.0,5,1,1,2013-04-06 02:32:32,2013-04-08 03:57:15,False,False,False,False,False,True,False
23,Less than 25,Low,0,-1.0,2,0,0,2014-02-05 09:02:47,2014-02-06 10:06:16,False,False,False,False,False,True,False
23,Less than 25,Medium,3,0.0,7,1,1,2013-09-30 06:02:37,2013-11-12 09:04:33,False,False,False,False,False,True,False
25,25 - 45,High,5,-1.0,9,1,1,2014-09-27 04:41:31,2014-11-20 10:01:09,False,False,False,False,False,True,False
20,Less than 25,Medium,0,-1.0,5,0,0,2013-09-09 08:08:27,2013-09-10 07:49:28,False,False,False,False,False,False,True
24,Less than 25,Low,0,0.0,4,1,0,2013-01-07 03:32:06,2013-01-08 02:56:38,False,False,False,False,False,True,False
26,25 - 45,Low,2,-1.0,2,1,1,2014-12-20 06:11:25,2014-12-24 09:21:59,False,False,False,False,False,True,False
25,25 - 45,High,5,-1.0,10,1,1,2013-03-19 07:14:55,2013-11-10 12:29:30,False,False,False,False,False,True,False
30,25 - 45,Low,0,0.0,4,0,0,2013-05-04 12:45:31,2013-05-06 08:53:01,False,True,False,False,False,True,False
26,25 - 45,High,9,-1.0,10,1,1,2013-01-04 07:51:12,2013-01-06 03:56:38,False,False,False,False,False,True,True
24,Less than 25,High,7,-1.0,8,1,1,2014-05-18 02:30:01,2014-07-25 05:53:01,False,False,False,False,False,True,False
21,Less than 25,Medium,3,-22.0,5,1,0,2013-07-11 04:30:33,2013-08-02 06:07:24,False,False,True,False,False,True,False
49,Greater than 45,Low,3,-1.0,1,0,0,2014-03-29 03:30:24,2014-03-30 01:04:04,False,True,False,False,False,True,False
21,Less than 25,High,0,0.0,9,1,1,2014-02-26 01:14:13,2014-06-03 09:11:34,False,False,False,False,False,True,True
31,25 - 45,Low,1,-2.0,2,0,0,2013-05-26 09:44:58,2013-05-27 01:13:35,False,True,False,False,False,False,False
51,Greater than 45,Low,3,0.0,1,0,0,2013-10-10 01:07:03,2013-10-10 08:58:56,False,False,False,False,False,True,False
24,Less than 25,Low,1,0.0,2,1,1,2013-01-22 12:22:03,2013-01-22 01:49:40,False,False,False,False,False,True,True
20,Less than 25,Low,1,-24.0,3,0,0,2014-03-03 02:12:12,2014-03-04 08:49:31,False,False,False,False,False,True,False
23,Less than 25,Low,1,-1.0,4,0,0,2013-08-20 11:57:06,2013-08-21 07:50:16,False,False,False,False,False,False,True
59,Greater than 45,Low,2,-19.0,1,0,0,2013-11-03 10:51:50,2013-11-22 06:16:52,False,True,False,False,False,True,False
46,Greater than 45,Low,0,-1.0,1,1,0,2013-12-30 05:41:40,2013-12-31 01:23:54,False,False,False,False,False,True,True
31,25 - 45,Low,3,-19.0,4,1,1,2013-07-05 01:46:08,2013-07-06 09:09:44,False,True,False,False,False,True,False
21,Less than 25,Low,1,0.0,4,1,1,2014-01-01 03:28:34,2014-01-02 12:12:34,False,False,False,False,False,True,False
30,25 - 45,Medium,4,-1.0,6,0,0,2014-01-05 09:58:29,2014-02-04 01:08:43,False,True,False,False,False,False,False
28,25 - 45,Low,0,0.0,1,0,0,2013-08-07 02:46:35,2013-08-07 07:56:41,False,False,False,False,False,True,True
59,Greater than 45,High,14,-1.0,8,1,1,2014-08-21 03:09:08,2014-09-23 03:26:24,False,False,False,False,False,True,False
21,Less than 25,High,1,-1.0,8,1,1,2013-09-21 09:01:29,2013-11-15 09:37:13,False,False,True,False,False,True,False
25,25 - 45,High,1,-1.0,8,1,1,2014-07-28 01:24:31,2014-07-29 02:03:29,False,False,False,False,False,False,True
28,25 - 45,Low,0,-1.0,2,0,0,2013-10-27 10:37:31,2013-10-28 08:11:04,False,True,False,False,False,False,True
45,Greater than 45,Low,0,0.0,1,0,0,2014-02-23 02:42:34,2014-02-24 12:17:32,False,False,True,False,False,True,False
29,25 - 45,Medium,17,0.0,6,1,1,2014-05-29 01:16:04,2014-05-31 04:26:56,False,False,True,False,False,True,False
25,25 - 45,Medium,3,0.0,6,0,0,2013-02-07 03:50:07,2013-02-14 08:43:04,False,False,False,False,False,True,True
25,25 - 45,Low,1,-1.0,3,1,1,2014-11-21 11:11:30,2014-11-22 08:51:38,False,False,False,False,False,False,True
56,Greater than 45,Low,0,-2.0,1,1,1,2013-01-01 12:26:08,2013-01-02 07:32:07,False,True,False,False,False,True,True
20,Less than 25,Low,0,-1.0,3,1,1,2014-09-08 10:28:08,2014-09-11 05:12:33,False,False,False,False,False,True,True
33,25 - 45,High,18,-1.0,9,1,1,2013-12-08 11:11:49,2013-12-09 08:32:49,False,False,False,False,False,True,False
21,Less than 25,Medium,1,-1.0,5,1,1,2014-06-26 04:39:10,2014-06-28 05:02:08,False,False,True,False,False,True,False
24,Less than 25,High,8,-1.0,9,1,1,2013-05-15 06:50:18,2013-05-16 04:10:04,False,False,False,False,False,True,False
71,Greater than 45,Low,13,-1.0,2,0,0,2013-08-17 11:16:45,2013-08-18 02:28:59,False,True,False,False,False,True,False
27,25 - 45,Low,1,-1.0,4,0,0,2014-01-24 04:31:18,2014-02-01 04:57:27,False,False,False,False,False,True,False
60,Greater than 45,Low,0,-1.0,4,0,0,2014-03-29 08:36:56,2014-03-30 07:53:26,False,False,True,False,False,True,False
25,25 - 45,Low,1,-13.0,3,0,0,2013-08-22 05:18:15,2013-09-04 05:19:31,False,False,False,False,False,False,False
24,Less than 25,Medium,1,-5.0,6,0,0,2013-11-28 09:36:08,2013-11-29 01:37:48,False,True,False,False,False,True,False
37,25 - 45,High,14,-1.0,8,0,0,2013-08-01 07:15:54,2013-08-02 08:36:19,False,False,False,False,False,True,False
24,Less than 25,Medium,0,0.0,5,0,0,2013-09-22 05:21:34,2013-09-23 02:00:15,False,True,False,False,False,False,False
49,Greater than 45,Low,0,0.0,1,0,0,2013-02-13 12:43:40,2013-02-13 07:55:01,False,True,False,False,False,True,False
29,25 - 45,Low,4,-1.0,2,1,0,2013-10-09 04:48:19,2013-10-10 08:39:57,False,False,False,False,False,True,False
27,25 - 45,Medium,2,-1.0,7,1,1,2013-09-05 03:29:10,2014-01-15 10:28:19,False,False,False,False,False,True,False
39,25 - 45,Low,0,-3.0,3,0,0,2013-02-01 03:49:12,2013-02-02 01:43:29,False,False,False,False,False,True,True
31,25 - 45,Low,0,-1.0,4,0,0,2013-02-20 08:50:03,2013-05-09 06:18:55,False,True,False,False,False,True,False
33,25 - 45,High,7,-1.0,8,1,1,2014-07-26 03:22:27,2014-07-27 08:26:01,False,True,False,False,False,True,False
34,25 - 45,Low,1,-1.0,2,0,0,2014-03-05 08:17:11,2014-03-07 11:03:13,False,False,False,False,False,True,True
25,25 - 45,High,3,7.0,9,1,1,2013-08-12 02:20:01,2014-01-31 03:10:09,False,True,False,False,False,True,True
28,25 - 45,Medium,3,-16.0,5,0,0,2013-10-22 07:20:56,2013-11-07 12:54:50,False,False,False,False,False,False,False
27,25 - 45,High,13,-1.0,8,1,1,2013-04-16 07:03:53,2013-04-17 10:30:53,False,False,False,False,False,True,True
49,Greater than 45,Medium,1,-1.0,5,0,0,2013-10-09 04:35:47,2013-10-14 09:00:33,False,False,False,False,False,True,False
39,25 - 45,Low,1,-1.0,1,0,0,2013-04-19 11:58:23,2013-04-20 07:15:06,False,True,False,False,False,True,False
28,25 - 45,Low,0,-1.0,3,0,0,2013-03-07 05:06:49,2013-09-14 05:58:00,False,False,False,False,False,False,False
44,25 - 45,Low,7,0.0,4,0,0,2013-11-06 01:43:25,2013-11-07 09:49:04,False,False,False,False,False,True,False
47,Greater than 45,Low,0,-1.0,1,0,0,2013-09-20 11:27:11,2013-09-21 08:40:49,False,True,False,False,False,True,True
31,25 - 45,Medium,3,0.0,5,0,0,2014-01-21 01:48:08,2014-01-21 08:50:46,False,True,False,False,False,True,True
25,25 - 45,Medium,1,0.0,6,0,0,2013-01-27 06:04:54,2013-01-29 04:29:16,False,False,False,False,False,True,False
29,25 - 45,Low,1,-22.0,3,0,0,2013-07-30 09:15:09,2013-07-31 01:52:59,False,True,False,False,False,True,False
28,25 - 45,Low,0,-1.0,2,0,0,2013-10-19 09:52:35,2013-10-20 08:40:59,False,False,False,False,False,True,False
47,Greater than 45,Low,0,-1.0,1,0,0,2014-03-30 07:29:05,2014-03-31 08:24:40,False,False,True,False,False,True,True
41,25 - 45,Low,3,-1.0,4,1,1,2014-02-06 06:40:05,2014-02-07 09:07:57,False,False,False,False,False,True,False
23,Less than 25,Medium,0,-1.0,7,0,0,2013-05-09 11:11:46,2013-05-13 07:39:52,False,False,False,False,False,True,False
25,25 - 45,Medium,6,0.0,7,1,1,2013-08-29 05:19:21,2013-08-29 08:03:30,False,False,False,False,False,True,False
31,25 - 45,Low,0,-1.0,1,0,0,2013-10-27 01:53:54,2013-10-29 08:51:33,False,False,False,False,False,False,False
26,25 - 45,High,7,-1.0,10,1,1,2013-09-17 11:57:21,2013-09-20 07:48:48,False,False,False,False,False,True,False
20,Less than 25,High,4,-1.0,10,0,0,2013-08-06 10:51:36,2013-08-07 08:37:58,False,True,False,False,False,True,False
25,25 - 45,Medium,6,24.0,7,1,1,2013-02-11 12:23:24,2013-02-23 12:34:12,False,False,False,False,False,False,False
30,25 - 45,Low,3,0.0,2,1,1,2013-02-14 10:24:40,2013-02-15 07:40:58,False,False,False,False,False,True,False
33,25 - 45,High,2,0.0,8,1,1,2014-04-08 12:08:06,2014-04-08 08:58:15,False,False,False,False,False,True,False
23,Less than 25,Low,2,-1.0,4,1,1,2014-07-12 07:12:05,2014-07-13 07:49:13,False,False,False,False,False,True,False
36,25 - 45,Low,0,-1.0,3,1,1,2013-05-25 06:18:54,2013-05-26 08:34:19,False,False,False,False,False,True,True
27,25 - 45,High,0,0.0,9,1,1,2013-11-27 02:31:15,2013-11-27 07:48:41,False,True,False,False,False,True,False
24,Less than 25,Low,0,-1.0,2,0,0,2014-01-13 09:13:09,2014-01-15 08:37:12,False,False,False,False,True,True,False
33,25 - 45,Low,3,-1.0,2,1,1,2013-03-17 04:30:13,2013-03-19 03:29:45,False,False,False,False,False,True,True
25,25 - 45,Medium,4,-1.0,7,1,1,2014-07-13 09:35:10,2014-07-14 08:01:09,False,False,False,False,False,True,False
39,25 - 45,Low,4,-2.0,1,1,1,2014-08-11 06:20:44,2014-08-12 09:21:35,False,True,False,False,False,False,False
34,25 - 45,Low,6,-1.0,4,0,0,2013-04-22 08:12:13,2013-06-13 09:46:00,False,False,False,False,False,False,False
36,25 - 45,Low,1,-1.0,1,0,0,2013-09-15 12:56:55,2013-09-16 09:34:51,False,False,False,False,True,False,True
34,25 - 45,Low,1,0.0,1,0,0,2014-02-04 03:26:12,2014-02-04 08:29:18,False,True,False,False,False,True,True
30,25 - 45,Low,1,-1.0,3,1,1,2013-05-06 06:10:36,2013-05-07 01:19:32,False,True,False,False,False,True,False
47,Greater than 45,Medium,14,-1.0,6,0,0,2013-08-14 05:27:06,2013-09-14 05:54:00,False,False,False,False,False,True,True
25,25 - 45,Low,0,-1.0,3,1,1,2013-04-26 03:56:13,2013-04-30 07:29:47,False,False,False,False,False,True,True
25,25 - 45,High,7,0.0,9,1,1,2013-12-04 03:57:48,2013-12-04 07:52:33,False,False,False,False,False,True,False
24,Less than 25,High,6,0.0,9,1,1,2013-10-11 08:31:44,2013-11-26 07:42:13,False,False,False,False,False,True,False
25,25 - 45,Low,0,-1.0,2,0,0,2014-03-25 06:30:51,2014-03-26 01:51:19,False,False,False,False,False,True,False
26,25 - 45,Low,1,-1.0,3,1,0,2013-03-17 01:16:50,2013-03-24 03:44:00,False,False,False,False,False,True,True
20,Less than 25,Low,1,-1.0,2,0,0,2013-10-14 05:43:48,2013-10-16 09:20:13,False,False,False,False,False,True,False
35,25 - 45,Low,1,-1.0,1,1,1,2014-04-30 05:11:29,2014-06-18 09:18:28,False,True,False,False,False,True,False
55,Greater than 45,Low,0,-7.0,1,0,0,2014-03-19 11:32:30,2014-03-25 06:06:45,False,False,True,False,False,True,True
25,25 - 45,High,0,-1.0,9,1,1,2013-05-02 05:54:12,2013-05-03 11:02:07,False,False,False,False,True,True,False
45,Greater than 45,Low,0,0.0,1,0,0,2013-02-13 03:47:44,2013-02-14 06:32:55,False,False,True,False,False,False,True
25,25 - 45,Low,0,0.0,2,1,1,2014-09-08 03:42:10,2014-09-11 03:44:41,False,True,False,False,False,True,False
30,25 - 45,Low,0,0.0,3,0,0,2013-11-06 03:13:16,2013-11-07 09:03:30,False,False,False,False,False,False,True
41,25 - 45,Low,1,-1.0,2,1,1,2014-04-12 07:51:24,2014-04-14 03:01:05,False,True,False,False,False,True,False
22,Less than 25,Low,0,-1.0,3,1,1,2013-10-19 08:06:27,2013-10-20 02:37:24,False,True,False,False,False,True,True
23,Less than 25,Low,2,-1.0,2,1,1,2014-02-19 05:21:28,2014-02-20 08:55:32,False,False,False,False,False,True,False
27,25 - 45,High,27,0.0,10,1,1,2013-02-27 05:59:45,2013-02-27 07:50:16,False,False,False,False,False,True,True
22,Less than 25,High,1,0.0,10,1,1,2013-08-25 04:32:04,2013-08-25 08:08:17,False,False,False,False,False,True,False
28,25 - 45,High,3,-1.0,8,1,1,2013-12-27 05:37:54,2014-06-10 10:33:46,False,False,True,False,False,True,False
33,25 - 45,High,14,-1.0,10,1,1,2014-06-05 08:04:06,2014-06-07 04:23:25,False,False,False,False,False,True,False
32,25 - 45,High,2,0.0,8,0,0,2013-01-21 02:06:58,2013-05-10 08:38:41,False,False,False,False,False,True,True
33,25 - 45,Low,2,-1.0,1,0,0,2013-08-24 06:47:25,2013-08-25 08:17:55,False,False,False,False,False,True,True
22,Less than 25,Low,1,0.0,4,0,0,2013-04-20 12:32:51,2013-04-22 09:19:28,False,False,False,False,False,True,False
57,Greater than 45,Low,1,-1.0,4,0,0,2013-05-02 02:18:14,2013-05-03 07:15:08,False,True,False,False,False,True,True
28,25 - 45,Medium,5,-1.0,7,1,1,2013-01-09 07:57:58,2013-01-11 09:20:23,False,False,False,False,False,True,False
24,Less than 25,Low,0,0.0,2,0,0,2013-01-23 03:55:12,2013-02-07 08:39:52,False,True,False,False,False,True,False
19,Less than 25,High,3,22.0,10,1,1,2014-05-13 10:23:42,2014-05-14 06:00:41,False,False,False,False,False,True,False
27,25 - 45,High,1,-1.0,8,0,0,2013-02-01 03:25:36,2013-02-03 02:50:32,False,False,False,False,False,True,False
26,25 - 45,High,3,0.0,10,0,0,2013-11-06 04:37:08,2013-11-06 08:11:56,False,True,False,False,False,True,True
56,Greater than 45,Low,2,-1.0,3,0,0,2013-10-22 04:47:28,2013-11-07 09:55:20,False,True,False,False,False,True,True
26,25 - 45,Low,2,-1.0,3,1,1,2013-04-28 06:09:49,2013-04-30 09:02:00,False,False,False,False,False,True,False
51,Greater than 45,Low,0,-1.0,1,0,0,2013-01-17 06:26:46,2013-01-18 08:47:55,False,False,False,False,False,True,True
42,25 - 45,Low,0,-1.0,3,0,0,2013-02-10 01:50:22,2013-02-12 09:14:42,False,True,False,False,False,True,True
36,25 - 45,Low,2,-4.0,2,0,0,2013-02-25 02:38:41,2013-02-25 08:51:02,False,False,False,False,False,True,True
20,Less than 25,High,1,27.0,8,1,1,2015-01-06 07:45:00,2015-01-21 01:10:05,False,False,False,False,False,True,False
59,Greater than 45,Low,1,-25.0,1,0,0,2013-09-01 10:54:33,2013-09-02 01:06:24,False,False,False,False,True,True,True
31,25 - 45,Medium,0,-2.0,6,1,1,2013-07-09 03:27:31,2013-07-11 01:36:23,False,False,False,False,False,False,True
21,Less than 25,High,1,0.0,10,1,1,2013-04-11 06:55:26,2013-07-06 08:21:51,False,False,False,False,False,True,False
26,25 - 45,Low,2,-23.0,4,0,0,2014-02-08 07:11:12,2014-02-09 01:26:52,False,False,False,False,False,True,False
29,25 - 45,Low,2,-2.0,3,0,0,2014-01-04 09:12:16,2014-01-06 11:05:13,False,True,False,False,False,True,False
36,25 - 45,Medium,11,-1.0,6,1,1,2013-03-31 08:52:32,2013-05-06 08:53:32,False,False,False,False,False,True,False
42,25 - 45,Medium,0,0.0,5,1,1,2014-08-01 02:18:37,2014-08-08 03:33:09,False,False,False,False,False,True,False
28,25 - 45,Low,2,-1.0,4,1,1,2013-09-16 05:15:12,2013-09-17 07:18:49,False,False,False,False,False,True,False
20,Less than 25,Medium,0,-1.0,6,1,1,2014-09-09 05:51:39,2014-09-11 03:35:38,False,False,False,False,False,True,False
